2023-01-25T17:43:57.530Z,38.8208333,-122.795,2.96,2.89,md,nc73837161,2023-01-27T15:57:48.040Z,"6km NW of The Geysers, CA",reviewed
2023-01-25T17:17:43.240Z,19.04966667,-155.4255,37.08,3.21,ml,hv73312697,2023-01-27T15:38:42.040Z,"Island of Hawaii, Hawaii",reviewed
2023-01-25T16:02:10.344Z,35.7891,79.8617,10,5.3,mb,us6000jj6p,2023-01-25T20:47:41.723Z,"146 km S of Hotan, China",reviewed
2023-01-25T15:51:50.966Z,2.8851,126.9928,45.547,4.6,mb,us6000jj7q,2023-01-25T16:40:49.040Z,"170 km NW of Tobelo, Indonesia",reviewed
2023-01-25T15:13:35.862Z,57.5059,-154.934,40.5,3.9,ml,ak02315lg1dw,2023-01-25T15:36:22.040Z,"Kodiak Island region, Alaska",reviewed
2023-01-25T15:09:34.409Z,-31.4512,-178.1953,37.76,5,mb,us6000jj6h,2023-01-25T15:52:20.040Z,Kermadec Islands region,reviewed
2023-01-25T14:12:54.029Z,-6.1056,155.1407,158.785,4.8,mww,us6000jj6a,2023-01-25T14:32:46.040Z,"44 km WNW of Panguna, Papua New Guinea",reviewed
2023-01-25T13:48:26.826Z,44.9052,80.9957,10,4.1,mb,us6000jj63,2023-01-27T15:33:14.040Z,"95 km N of Huocheng, China",reviewed
2023-01-25T13:19:39.197Z,55.754,-158.5617,56.2,2.5,ml,ak02315kagu7,2023-01-27T16:01:19.040Z,"40 km ESE of Perryville, Alaska",automatic
2023-01-25T13:13:38.222Z,41.2102,84.2142,10,4.6,mb,us6000jj5y,2023-01-27T15:08:46.040Z,"southern Xinjiang, China",reviewed
2023-01-25T12:46:17.709Z,-5.5069,153.6635,42.747,4.6,mb,us6000jj5v,2023-01-25T13:12:13.040Z,"201 km SE of Kokopo, Papua New Guinea",reviewed
2023-01-25T12:37:05.514Z,35.7757,28.5931,25.889,5.9,mww,us6000jj5k,2023-01-26T12:41:20.176Z,"62 km SE of Lárdos, Greece",reviewed
2023-01-25T12:01:53.650Z,19.16583333,-155.502,35.05,2.74,md,hv73312562,2023-01-25T21:35:12.190Z,"4 km SSW of Pāhala, Hawaii",reviewed
2023-01-25T10:45:35.681Z,-20.2971,-177.6661,494.538,4.4,mb,us6000jj4m,2023-01-25T11:12:25.040Z,Fiji region,reviewed
2023-01-25T10:39:15.740Z,18.3958,-68.8306,140,3.84,md,pr2023025003,2023-01-25T12:19:27.040Z,"15 km ESE of La Romana, Dominican Republic",reviewed
2023-01-25T10:38:48.100Z,33.8978333,-118.6956667,13.44,2.75,ml,ci40161431,2023-01-26T17:07:39.997Z,"15km S of Malibu Beach, CA",reviewed
2023-01-25T10:22:32.970Z,33.883,-118.6923333,10.98,2.9,ml,ci40161407,2023-01-26T06:07:48.272Z,"17km S of Malibu Beach, CA",reviewed
2023-01-25T10:03:33.360Z,33.8863333,-118.7026667,13.83,3.61,ml,ci40161287,2023-01-27T09:24:41.705Z,"16km S of Malibu Beach, CA",reviewed
2023-01-25T10:01:41.890Z,35.8515,-97.19116667,7.98,3.53,ml,ok2023bspx,2023-01-26T11:12:28.446Z,Oklahoma,reviewed
2023-01-25T10:00:54.680Z,33.885,-118.7045,14.71,4.19,mw,ci40161279,2023-01-27T19:47:02.505Z,"16km S of Malibu Beach, CA",reviewed
2023-01-25T09:11:39.331Z,-3.4826,-80.7592,34.065,4.4,mb,us6000jj3z,2023-01-25T10:16:21.040Z,"23 km NNW of Zorritos, Peru",reviewed
2023-01-25T08:35:29.410Z,19.14716667,-155.369,30.36,3.59,ml,hv73312432,2023-01-27T15:48:27.868Z,"13 km ESE of Pāhala, Hawaii",reviewed
2023-01-25T08:22:59.880Z,19.4056,-65.8381,27,3.9,md,pr2023025002,2023-01-25T10:04:09.040Z,"107 km NNE of San Juan, Puerto Rico",reviewed
2023-01-25T07:48:18.020Z,37.5478333,-118.8758333,6.66,2.55,md,nc73836951,2023-01-27T00:26:17.839Z,"13km SE of Mammoth Lakes, CA",reviewed
2023-01-25T07:37:56.570Z,19.22716713,-155.423996,31.93000031,2.69000006,md,hv73312382,2023-01-25T08:48:53.757Z,"Island of Hawaii, Hawaii",automatic
2023-01-25T06:46:52.520Z,18.5828,-66.7998,13,3.63,md,pr2023025001,2023-01-25T07:08:38.935Z,"11 km NNE of Hatillo, Puerto Rico",reviewed
2023-01-25T05:16:33.720Z,18.1205,-67.13883333,12.09,2.99,md,pr71394363,2023-01-25T22:20:48.752Z,"2 km SSW of Hormigueros, Puerto Rico",reviewed
2023-01-25T05:15:30.147Z,12.9459,-88.7273,67.408,4.6,mwr,us6000jj31,2023-01-25T17:21:50.760Z,offshore El Salvador,reviewed
2023-01-25T05:13:32.170Z,41.5,-112.1718333,6.87,2.79,ml,uu60530292,2023-01-27T07:24:40.818Z,"7 km SW of Corinne, Utah",reviewed
2023-01-25T04:48:06.735Z,-26.3612,-71.3386,19.321,4.3,mb,us6000jj2x,2023-01-26T00:30:10.040Z,"128 km W of Diego de Almagro, Chile",reviewed
2023-01-25T04:36:25.080Z,18.43,-66.3895,112,3.68,md,pr2023025000,2023-01-26T01:28:09.040Z,"1 km S of Vega Baja, Puerto Rico",reviewed
2023-01-25T03:57:48.845Z,56.3377,114.3667,10,4,mb,us6000jj2v,2023-01-25T23:57:20.040Z,"33 km W of Taksimo, Russia",reviewed
2023-01-25T03:35:20.562Z,9.2148,126.5496,35,4.6,mb,us6000jj2r,2023-01-25T23:46:56.040Z,"40 km E of Cortes, Philippines",reviewed
2023-01-25T01:47:20.640Z,40.5713333,-124.2338333,9.23,2.53,md,nc73836866,2023-01-27T01:09:15.104Z,"3km ESE of Ferndale, CA",reviewed
2023-01-25T01:15:27.870Z,59.0989,-153.6504,101.3,3.1,ml,ak02315d4dt4,2023-01-26T01:22:06.040Z,"70 km SE of Pope-Vannoy Landing, Alaska",automatic
